date,storage,inflow,outflow,evaporation,elevation
1980-01-01,NA,NA,0.167,NA,NA
1980-01-02,NA,NA,0.161,NA,NA
1980-01-03,NA,NA,0.153,NA,NA
1980-01-04,NA,NA,0.144,NA,NA
1980-01-05,NA,NA,0.13,NA,NA
1980-01-06,NA,NA,0.127,NA,NA
1980-01-07,NA,NA,0.127,NA,NA
1980-01-08,NA,NA,0.119,NA,NA
1980-01-09,NA,NA,0.116,NA,NA
1980-01-10,NA,NA,0.108,NA,NA
1980-01-11,NA,NA,0.122,NA,NA
1980-01-12,NA,NA,0.105,NA,NA
1980-01-13,NA,NA,0.105,NA,NA
1980-01-14,NA,NA,0.11,NA,NA
1980-01-15,NA,NA,0.11,NA,NA
1980-01-16,NA,NA,0.11,NA,NA
1980-01-17,NA,NA,0.11,NA,NA
1980-01-18,NA,NA,0.057,NA,NA
1980-01-19,NA,NA,0.031,NA,NA
1980-01-20,NA,NA,0.071,NA,NA
1980-01-21,NA,NA,0.054,NA,NA
1980-01-22,NA,NA,0.108,NA,NA
1980-01-23,NA,NA,0.079,NA,NA
1980-01-24,NA,NA,0.079,NA,NA
1980-01-25,NA,NA,0.079,NA,NA
1980-01-26,NA,NA,0.082,NA,NA
1980-01-27,NA,NA,0.085,NA,NA
1980-01-28,NA,NA,0.088,NA,NA
1980-01-29,NA,NA,0.093,NA,NA
1980-01-30,NA,NA,0.093,NA,NA
1980-01-31,NA,NA,0.093,NA,NA
1980-02-01,NA,NA,0.093,NA,NA
1980-02-02,NA,NA,0.071,NA,NA
1980-02-03,NA,NA,0.059,NA,NA
1980-02-04,NA,NA,0.054,NA,NA
1980-02-05,NA,NA,0.057,NA,NA
1980-02-06,NA,NA,0.057,NA,NA
1980-02-07,NA,NA,0.059,NA,NA
1980-02-08,NA,NA,0.396,NA,NA
1980-02-09,NA,NA,0.396,NA,NA
1980-02-10,NA,NA,0.453,NA,NA
1980-02-11,NA,NA,0.453,NA,NA
1980-02-12,NA,NA,0.425,NA,NA
1980-02-13,NA,NA,0.396,NA,NA
1980-02-14,NA,NA,0.34,NA,NA
1980-02-15,NA,NA,0.283,NA,NA
1980-02-16,NA,NA,0.311,NA,NA
1980-02-17,NA,NA,0.272,NA,NA
1980-02-18,NA,NA,0.266,NA,NA
1980-02-19,NA,NA,0.252,NA,NA
1980-02-20,NA,NA,0.224,NA,NA
1980-02-21,NA,NA,0.212,NA,NA
1980-02-22,NA,NA,0.212,NA,NA
1980-02-23,NA,NA,0.198,NA,NA
1980-02-24,NA,NA,0.198,NA,NA
1980-02-25,NA,NA,0.19,NA,NA
1980-02-26,NA,NA,0.17,NA,NA
1980-02-27,NA,NA,0.17,NA,NA
1980-02-28,NA,NA,0.164,NA,NA
1980-02-29,NA,NA,0.156,NA,NA
1980-03-01,NA,NA,0.193,NA,NA
1980-03-02,NA,NA,0.153,NA,NA
1980-03-03,NA,NA,0.139,NA,NA
1980-03-04,0.575,NA,0.054,NA,NA
1980-03-05,0.736,NA,0.048,NA,NA
1980-03-06,0.764,NA,0.048,NA,NA
1980-03-07,0.786,NA,0.031,NA,NA
1980-03-08,0.812,NA,0.02,NA,NA
1980-03-09,0.834,NA,0.017,NA,NA
1980-03-10,0.861,NA,0.017,NA,NA
1980-03-11,0.886,NA,0.014,NA,NA
1980-03-12,0.907,NA,0.014,NA,NA
1980-03-13,0.928,NA,0.012,NA,NA
1980-03-14,0.941,NA,0.012,NA,NA
1980-03-15,0.952,NA,0.01,NA,NA
1980-03-16,0.963,NA,0.011,NA,NA
1980-03-17,0.983,NA,0.011,NA,NA
1980-03-18,1.004,NA,0.01,NA,NA
1980-03-19,1.02,NA,0.01,NA,NA
1980-03-20,1.031,NA,0.008,NA,NA
