date,storage,inflow,outflow,evaporation,elevation
1980-01-01,NA,NA,0.013,NA,NA
1980-01-02,NA,NA,0.014,NA,NA
1980-01-03,NA,NA,0.017,NA,NA
1980-01-04,NA,NA,0.016,NA,NA
1980-01-05,NA,NA,0.017,NA,NA
1980-01-06,NA,NA,0.017,NA,NA
1980-01-07,NA,NA,0.017,NA,NA
1980-01-08,NA,NA,0.017,NA,NA
1980-01-09,NA,NA,0.016,NA,NA
1980-01-10,NA,NA,0.017,NA,NA
1980-01-11,NA,NA,0.014,NA,NA
1980-01-12,NA,NA,0.014,NA,NA
1980-01-13,NA,NA,0.016,NA,NA
1980-01-14,NA,NA,0.015,NA,NA
1980-01-15,NA,NA,0.015,NA,NA
1980-01-16,NA,NA,0.023,NA,NA
1980-01-17,NA,NA,0.018,NA,NA
1980-01-18,NA,NA,0.017,NA,NA
1980-01-19,NA,NA,0.024,NA,NA
1980-01-20,NA,NA,0.024,NA,NA
1980-01-21,NA,NA,0.025,NA,NA
1980-01-22,NA,NA,0.04,NA,NA
1980-01-23,NA,NA,0.04,NA,NA
1980-01-24,NA,NA,0.034,NA,NA
1980-01-25,NA,NA,0.027,NA,NA
1980-01-26,NA,NA,0.024,NA,NA
1980-01-27,NA,NA,0.024,NA,NA
1980-01-28,NA,NA,0.025,NA,NA
1980-01-29,NA,NA,0.023,NA,NA
1980-01-30,NA,NA,0.022,NA,NA
1980-01-31,NA,NA,0.022,NA,NA
1980-02-01,NA,NA,0.02,NA,NA
1980-02-02,NA,NA,0.021,NA,NA
1980-02-03,NA,NA,0.02,NA,NA
1980-02-04,NA,NA,0.019,NA,NA
1980-02-05,NA,NA,0.02,NA,NA
1980-02-06,NA,NA,0.018,NA,NA
1980-02-07,NA,NA,0.019,NA,NA
1980-02-08,NA,NA,0.091,NA,NA
1980-02-09,NA,NA,0.034,NA,NA
1980-02-10,NA,NA,0.028,NA,NA
1980-02-11,NA,NA,0.028,NA,NA
1980-02-12,NA,NA,0.027,NA,NA
1980-02-13,NA,NA,0.026,NA,NA
1980-02-14,NA,NA,0.042,NA,NA
1980-02-15,NA,NA,1.076,NA,NA
1980-02-16,NA,NA,2.379,NA,NA
1980-02-17,NA,NA,0.566,NA,NA
1980-02-18,NA,NA,0.311,NA,NA
1980-02-19,NA,NA,0.311,NA,NA
1980-02-20,NA,NA,0.623,NA,NA
1980-02-21,NA,NA,0.821,NA,NA
1980-02-22,NA,NA,0.566,NA,NA
1980-02-23,NA,NA,0.34,NA,NA
1980-02-24,NA,NA,0.255,NA,NA
1980-02-25,NA,NA,0.21,NA,NA
1980-02-26,NA,NA,0.193,NA,NA
1980-02-27,NA,NA,0.156,NA,NA
1980-02-28,NA,NA,0.147,NA,NA
1980-02-29,NA,NA,0.122,NA,NA
1980-03-01,NA,NA,0.105,NA,NA
1980-03-02,NA,NA,0.088,NA,NA
1980-03-03,NA,NA,0.079,NA,NA
1980-03-04,NA,NA,0.091,NA,NA
1980-03-05,NA,NA,0.102,NA,NA
1980-03-06,NA,NA,0.088,NA,NA
1980-03-07,NA,NA,0.068,NA,NA
1980-03-08,NA,NA,0.062,NA,NA
1980-03-09,NA,NA,0.059,NA,NA
1980-03-10,NA,NA,0.048,NA,NA
1980-03-11,NA,NA,0.042,NA,NA
1980-03-12,NA,NA,1.586,NA,NA
1980-03-13,NA,NA,2.294,NA,NA
1980-03-14,NA,NA,0.821,NA,NA
1980-03-15,NA,NA,0.481,NA,NA
1980-03-16,NA,NA,0.34,NA,NA
1980-03-17,NA,NA,0.255,NA,NA
1980-03-18,NA,NA,0.193,NA,NA
1980-03-19,NA,NA,0.159,NA,NA
